movieID,faqTitle,faqContent,faqUrl
QmFyYmll,Who was the composer for Barbie?,Mark Ronson and Andrew Wyatt,/name/nm1053148/?ref_=ttfaq
QmFyYmll,Who was the producer of Barbie?,"Margot Robbie, Tom Ackerley, David Heyman, and Robbie Brenner",/name/nm3053338/?ref_=ttfaq
QmFyYmll,Who was the executive producer of Barbie?,"Greta Gerwig, Noah Baumbach, Toby Emmerich, Cate Adams, Courtenay Valenti, Josey McNamara, Michael Sharp, Richard Dickson, and Ynon Kreiz",/name/nm1950086/?ref_=ttfaq
QmFyYmll,Who was the cinematographer for Barbie?,Rodrigo Prieto,/name/nm0006509/?ref_=ttfaq
QmFyYmll,Who was the editor of Barbie?,Nick Houy,/name/nm2017521/?ref_=ttfaq
QmFyYmll,What is the plot of Barbie?,"Barbie and Ken are having the time of their lives in the colorful and seemingly perfect world of Barbie Land. However, when they get a chance to go to the real world, they soon discover the joys and perils of living among humans.",
QmFyYmll,What was the budget for Barbie?,$100 million,
QmFyYmll,How much did Barbie earn at the worldwide box office?,$1.45 billion,
QmFyYmll,How much did Barbie earn at the US box office?,$636 million,
QmFyYmll,What is Barbie rated?,PG-13,
QmFyYmll,What genre is Barbie?,"Adventure, Comedy, and Fantasy",
QmFyYmll,How many awards has Barbie won?,188 awards,
QmFyYmll,How many awards has Barbie been nominated for?,607 nominations,
QmFyYmll,,,
QmFyYmll,,,
V29ua2E=,How long is Wonka?,1 hour and 56 minutes,
V29ua2E=,When was Wonka released?,"December 15, 2023",
V29ua2E=,What is the IMDb rating of Wonka?,7.1 out of 10,
V29ua2E=,Who stars in Wonka?,Timothée Chalamet and Murray McArthur,/name/nm3154303/?ref_=ttfaq
V29ua2E=,Who wrote Wonka?,"Roald Dahl, Paul King, and Simon Farnaby",/name/nm0001094/?ref_=ttfaq
V29ua2E=,Who directed Wonka?,Paul King,/name/nm1653753/?ref_=ttfaq
V29ua2E=,Who was the composer for Wonka?,Joby Talbot,/name/nm0847926/?ref_=ttfaq
V29ua2E=,Who created Wonka?,Roald Dahl,/name/nm0001094/?ref_=ttfaq
V29ua2E=,Who was the producer of Wonka?,"David Heyman, Alexandra Derbyshire, and Luke Kelly",/name/nm0382268/?ref_=ttfaq
V29ua2E=,Who was the executive producer of Wonka?,"Rosie Alison, Cate Adams, Michael Siegel, Pete Chiappetta, and Tim Wellspring",/name/nm2302156/?ref_=ttfaq
V29ua2E=,Who was the cinematographer for Wonka?,Chung-hoon Chung,/name/nm0161200/?ref_=ttfaq
V29ua2E=,Who was the editor of Wonka?,Mark Everson,/name/nm1121646/?ref_=ttfaq
V29ua2E=,What is the plot of Wonka?,"With dreams of opening a shop in a city renowned for its chocolate, a young and poor Willy Wonka discovers that the industry is run by a cartel of greedy chocolatiers.",
V29ua2E=,What was the budget for Wonka?,$125 million,
V29ua2E=,How much did Wonka earn at the worldwide box office?,$628 million,
V29ua2E=,How much did Wonka earn at the US box office?,$218 million,
V29ua2E=,What is Wonka rated?,PG,
V29ua2E=,What genre is Wonka?,"Adventure, Comedy, Family, Fantasy, Musical, and Musical Comedy",
V29ua2E=,How many awards has Wonka won?,1 award,
V29ua2E=,How many awards has Wonka been nominated for?,36 nominations,
V29ua2E=,,,
V29ua2E=,,,
QW1hciBTaW5naCBDaGFta2lsYQ==,How long is Amar Singh Chamkila?,2 hours and 25 minutes,
QW1hciBTaW5naCBDaGFta2lsYQ==,When was Amar Singh Chamkila released?,"April 12, 2024",
QW1hciBTaW5naCBDaGFta2lsYQ==,Who stars in Amar Singh Chamkila?,"Diljit Dosanjh, Parineeti Chopra, and Apinderdeep Singh",/name/nm4362492/?ref_=ttfaq
QW1hciBTaW5naCBDaGFta2lsYQ==,Who wrote Amar Singh Chamkila?,Imtiaz Ali,/name/nm1665004/?ref_=ttfaq
QW1hciBTaW5naCBDaGFta2lsYQ==,Who directed Amar Singh Chamkila?,Imtiaz Ali,/name/nm1665004/?ref_=ttfaq
QW1hciBTaW5naCBDaGFta2lsYQ==,Who was the composer for Amar Singh Chamkila?,A.R. Rahman,/name/nm0006246/?ref_=ttfaq
QW1hciBTaW5naCBDaGFta2lsYQ==,Who was the producer of Amar Singh Chamkila?,Imtiaz Ali,/name/nm1665004/?ref_=ttfaq
QW1hciBTaW5naCBDaGFta2lsYQ==,Who was the executive producer of Amar Singh Chamkila?,Sajid Ali,/name/nm9631744/?ref_=ttfaq
QW1hciBTaW5naCBDaGFta2lsYQ==,Who was the cinematographer for Amar Singh Chamkila?,Sylvester Fonseca,/name/nm3285095/?ref_=ttfaq
QW1hciBTaW5naCBDaGFta2lsYQ==,Who was the editor of Amar Singh Chamkila?,Aarti Bajaj,/name/nm1589714/?ref_=ttfaq
QW1hciBTaW5naCBDaGFta2lsYQ==,What is the plot of Amar Singh Chamkila?,"Follows the life of pop star duo Amar Singh Chamkila and Amarjot Kaur, whose songs that were social commentaries or devotionals became massive hits in the 80's.",
QW1hciBTaW5naCBDaGFta2lsYQ==,What is Amar Singh Chamkila rated?,TV-MA,
QW1hciBTaW5naCBDaGFta2lsYQ==,What genre is Amar Singh Chamkila?,"Biographical, Drama, Music, and Romance",
QW1hciBTaW5naCBDaGFta2lsYQ==,,,
QW1hciBTaW5naCBDaGFta2lsYQ==,,,
TWFkYW1lIFdlYg==,How long is Madame Web?,1 hour and 56 minutes,
TWFkYW1lIFdlYg==,When was Madame Web released?,"February 14, 2024",
TWFkYW1lIFdlYg==,What is the IMDb rating of Madame Web?,3.8 out of 10,
TWFkYW1lIFdlYg==,Who stars in Madame Web?,"Dakota Johnson, Sydney Sweeney, and Isabela Merced",/name/nm0424848/?ref_=ttfaq
TWFkYW1lIFdlYg==,Who wrote Madame Web?,"S.J. Clarkson, John Romita Jr., Matt Sazama, Burk Sharpless, Claire Parker, and Kerem Sanga",/name/nm1237416/?ref_=ttfaq
TWFkYW1lIFdlYg==,Who directed Madame Web?,S.J. Clarkson,/name/nm1237416/?ref_=ttfaq
TWFkYW1lIFdlYg==,Who was the composer for Madame Web?,Johan Söderqvist,/name/nm0845542/?ref_=ttfaq
TWFkYW1lIFdlYg==,Who was the producer of Madame Web?,Lorenzo di Bonaventura,/name/nm0225146/?ref_=ttfaq
TWFkYW1lIFdlYg==,Who was the executive producer of Madame Web?,"S.J. Clarkson, Adam Merims, and Claire Parker",/name/nm1237416/?ref_=ttfaq
TWFkYW1lIFdlYg==,Who was the cinematographer for Madame Web?,Mauro Fiore,/name/nm0278475/?ref_=ttfaq
TWFkYW1lIFdlYg==,Who was the editor of Madame Web?,Leigh Folsom Boyd,/name/nm0284404/?ref_=ttfaq
TWFkYW1lIFdlYg==,What is the plot of Madame Web?,"Cassandra Webb is a New York metropolis paramedic who begins to demonstrate signs of clairvoyance. Forced to challenge revelations about her past, she needs to safeguard three young women from a deadly adversary who wants them destroyed.",
TWFkYW1lIFdlYg==,What was the budget for Madame Web?,$80 million,
TWFkYW1lIFdlYg==,How much did Madame Web earn at the worldwide box office?,$97 million,
TWFkYW1lIFdlYg==,How much did Madame Web earn at the US box office?,$43.8 million,
TWFkYW1lIFdlYg==,What is Madame Web rated?,PG-13,
TWFkYW1lIFdlYg==,What genre is Madame Web?,"Action, Adventure, Sci-Fi, and Thriller",
TWFkYW1lIFdlYg==,,,
TWFkYW1lIFdlYg==,,,
QWxsIG9mIFVzIFN0cmFuZ2Vycw==,How long is All of Us Strangers?,1 hour and 45 minutes,
QWxsIG9mIFVzIFN0cmFuZ2Vycw==,When was All of Us Strangers released?,"December 22, 2023",
QWxsIG9mIFVzIFN0cmFuZ2Vycw==,What is the IMDb rating of All of Us Strangers?,7.8 out of 10,
QWxsIG9mIFVzIFN0cmFuZ2Vycw==,Who stars in All of Us Strangers?,Andrew Scott and Paul Mescal,/name/nm0778831/?ref_=ttfaq
QWxsIG9mIFVzIFN0cmFuZ2Vycw==,Who wrote All of Us Strangers?,Andrew Haigh,/name/nm0354091/?ref_=ttfaq
QWxsIG9mIFVzIFN0cmFuZ2Vycw==,Who directed All of Us Strangers?,Andrew Haigh,/name/nm0354091/?ref_=ttfaq
QWxsIG9mIFVzIFN0cmFuZ2Vycw==,Who was the composer for All of Us Strangers?,Emilie Levienaise-Farrouch,/name/nm3604699/?ref_=ttfaq
QWxsIG9mIFVzIFN0cmFuZ2Vycw==,Who was the producer of All of Us Strangers?,"Peter Czernin, Graham Broadbent, and Sarah Harvey",/name/nm0194446/?ref_=ttfaq
QWxsIG9mIFVzIFN0cmFuZ2Vycw==,Who was the executive producer of All of Us Strangers?,"Ben Knight, Daniel Battsek, Diarmuid McKeown, Farhana Bhula, and Ollie Madden",/name/nm2934927/?ref_=ttfaq
QWxsIG9mIFVzIFN0cmFuZ2Vycw==,Who was the cinematographer for All of Us Strangers?,Jamie Ramsay,/name/nm3280430/?ref_=ttfaq
QWxsIG9mIFVzIFN0cmFuZ2Vycw==,Who was the editor of All of Us Strangers?,Jonathan Alberts,/name/nm1183873/?ref_=ttfaq
QWxsIG9mIFVzIFN0cmFuZ2Vycw==,What is the plot of All of Us Strangers?,A screenwriter drawn back to his childhood home enters into a fledgling relationship with his downstairs neighbor while discovering a mysterious new way to heal from losing his parents 30 years ago.,
QWxsIG9mIFVzIFN0cmFuZ2Vycw==,How much did All of Us Strangers earn at the worldwide box office?,$17.8 million,
QWxsIG9mIFVzIFN0cmFuZ2Vycw==,How much did All of Us Strangers earn at the US box office?,$4.05 million,
QWxsIG9mIFVzIFN0cmFuZ2Vycw==,What is All of Us Strangers rated?,R,
QWxsIG9mIFVzIFN0cmFuZ2Vycw==,What genre is All of Us Strangers?,"Drama, Fantasy, and Romance",
QWxsIG9mIFVzIFN0cmFuZ2Vycw==,How many awards has All of Us Strangers won?,25 awards,
QWxsIG9mIFVzIFN0cmFuZ2Vycw==,How many awards has All of Us Strangers been nominated for?,126 nominations,
QWxsIG9mIFVzIFN0cmFuZ2Vycw==,,,
QWxsIG9mIFVzIFN0cmFuZ2Vycw==,,,
Um9hZCBIb3VzZQ==,How long is Road House?,1 hour and 54 minutes,
Um9hZCBIb3VzZQ==,When was Road House released?,"May 19, 1989",
Um9hZCBIb3VzZQ==,What is the IMDb rating of Road House?,6.7 out of 10,
Um9hZCBIb3VzZQ==,Who stars in Road House?,"Patrick Swayze, Kelly Lynch, and Sam Elliott",/name/nm0000664/?ref_=ttfaq
Um9hZCBIb3VzZQ==,Who wrote Road House?,R. Lance Hill and Hilary Henkin,/name/nm0377792/?ref_=ttfaq
Um9hZCBIb3VzZQ==,Who directed Road House?,Rowdy Herrington,/name/nm0380705/?ref_=ttfaq
Um9hZCBIb3VzZQ==,Who was the composer for Road House?,Michael Kamen,/name/nm0004383/?ref_=ttfaq
Um9hZCBIb3VzZQ==,Who was the producer of Road House?,Joel Silver,/name/nm0005428/?ref_=ttfaq
Um9hZCBIb3VzZQ==,Who was the executive producer of Road House?,Steve Perry and Tim Moore,/name/nm0675305/?ref_=ttfaq
Um9hZCBIb3VzZQ==,Who was the cinematographer for Road House?,Dean Cundey,/name/nm0005678/?ref_=ttfaq
Um9hZCBIb3VzZQ==,Who was the editor of Road House?,Frank J. Urioste and John F. Link,/name/nm0881973/?ref_=ttfaq
Um9hZCBIb3VzZQ==,Who are the characters in Road House?,"Dalton, Wade Garrett, Brad Wesley, Jimmy, Red Webster, Steve, and Morgan",
Um9hZCBIb3VzZQ==,What is the plot of Road House?,"A bouncer hired to clean up the baddest honkytonk in a Missouri town. Armed with a black belt in karate and a Ph.D. in philosophy, Patrick Swayze sets out to tame the Double Deuce for its owner.",
Um9hZCBIb3VzZQ==,What was the budget for Road House?,$17 million,
Um9hZCBIb3VzZQ==,How much did Road House earn at the worldwide box office?,$30.1 million,
Um9hZCBIb3VzZQ==,How much did Road House earn at the US box office?,$30.1 million,
Um9hZCBIb3VzZQ==,What is Road House rated?,TV-MA,
Um9hZCBIb3VzZQ==,What genre is Road House?,Action and Thriller,
Um9hZCBIb3VzZQ==,How many awards has Road House been nominated for?,5 nominations,
Um9hZCBIb3VzZQ==,,,
Um9hZCBIb3VzZQ==,,,
RGF6ZWQgYW5kIENvbmZ1c2Vk,How long is Dazed and Confused?,1 hour and 43 minutes,
RGF6ZWQgYW5kIENvbmZ1c2Vk,When was Dazed and Confused released?,"September 24, 1993",
RGF6ZWQgYW5kIENvbmZ1c2Vk,What is the IMDb rating of Dazed and Confused?,7.6 out of 10,
RGF6ZWQgYW5kIENvbmZ1c2Vk,Who stars in Dazed and Confused?,"Jason London, Wiley Wiggins, and Matthew McConaughey",/name/nm0518715/?ref_=ttfaq
RGF6ZWQgYW5kIENvbmZ1c2Vk,Who wrote Dazed and Confused?,Richard Linklater,/name/nm0000500/?ref_=ttfaq
RGF6ZWQgYW5kIENvbmZ1c2Vk,Who directed Dazed and Confused?,Richard Linklater,/name/nm0000500/?ref_=ttfaq
RGF6ZWQgYW5kIENvbmZ1c2Vk,Who was the composer for Dazed and Confused?,Alan Silvestri,/name/nm0006293/?ref_=ttfaq
RGF6ZWQgYW5kIENvbmZ1c2Vk,Who was the producer of Dazed and Confused?,"Richard Linklater, Sean Daniel, and James Jacks",/name/nm0000500/?ref_=ttfaq
RGF6ZWQgYW5kIENvbmZ1c2Vk,Who was the cinematographer for Dazed and Confused?,Lee Daniel,/name/nm0199679/?ref_=ttfaq
RGF6ZWQgYW5kIENvbmZ1c2Vk,Who was the editor of Dazed and Confused?,Sandra Adair,/name/nm0010471/?ref_=ttfaq
RGF6ZWQgYW5kIENvbmZ1c2Vk,Who are the characters in Dazed and Confused?,"Randall 'Pink' Floyd, Simone Kerr, Michelle Burroughs, Kevin Pickford, Ron Slater, Mike Newhouse, Tony Olson, Don Dawson, Cynthia Dunn, Shavonne Wright, and others",
RGF6ZWQgYW5kIENvbmZ1c2Vk,What is the plot of Dazed and Confused?,The adventures of high school and junior high students on the last day of school in May 1976.,
RGF6ZWQgYW5kIENvbmZ1c2Vk,What was the budget for Dazed and Confused?,$6.9 million,
RGF6ZWQgYW5kIENvbmZ1c2Vk,How much did Dazed and Confused earn at the worldwide box office?,$8.15 million,
RGF6ZWQgYW5kIENvbmZ1c2Vk,How much did Dazed and Confused earn at the US box office?,$8.14 million,
RGF6ZWQgYW5kIENvbmZ1c2Vk,What is Dazed and Confused rated?,R,
RGF6ZWQgYW5kIENvbmZ1c2Vk,What genre is Dazed and Confused?,Comedy,
RGF6ZWQgYW5kIENvbmZ1c2Vk,How many awards has Dazed and Confused won?,1 award,
RGF6ZWQgYW5kIENvbmZ1c2Vk,How many awards has Dazed and Confused been nominated for?,5 nominations,
RGF6ZWQgYW5kIENvbmZ1c2Vk,,,
RGF6ZWQgYW5kIENvbmZ1c2Vk,,,
UGVyZmVjdCBEYXlz,How long is Perfect Days?,2 hours and 4 minutes,
UGVyZmVjdCBEYXlz,When was Perfect Days released?,"September 1, 2023",
UGVyZmVjdCBEYXlz,What is the IMDb rating of Perfect Days?,7.9 out of 10,
UGVyZmVjdCBEYXlz,Who stars in Perfect Days?,"Koji Yakusho, Tokio Emoto, and Arisa Nakano",/name/nm0945131/?ref_=ttfaq
UGVyZmVjdCBEYXlz,Who wrote Perfect Days?,Wim Wenders and Takuma Takasaki,/name/nm0000694/?ref_=ttfaq
UGVyZmVjdCBEYXlz,Who directed Perfect Days?,Wim Wenders,/name/nm0000694/?ref_=ttfaq
UGVyZmVjdCBEYXlz,Who was the producer of Perfect Days?,"Wim Wenders, Koji Yanai, and Takuma Takasaki",/name/nm0000694/?ref_=ttfaq
UGVyZmVjdCBEYXlz,Who was the executive producer of Perfect Days?,Koji Yakusho,/name/nm0945131/?ref_=ttfaq
UGVyZmVjdCBEYXlz,Who was the cinematographer for Perfect Days?,Franz Lustig,/name/nm0527330/?ref_=ttfaq
UGVyZmVjdCBEYXlz,Who was the editor of Perfect Days?,Toni Froschhammer,/name/nm1499120/?ref_=ttfaq
UGVyZmVjdCBEYXlz,What is the plot of Perfect Days?,"Hirayama cleans public toilets in Tokyo, lives his life in simplicity and daily tranquility. Some encounters also lead him to reflect on himself.",
UGVyZmVjdCBEYXlz,What was the budget for Perfect Days?,14 million,
UGVyZmVjdCBEYXlz,How much did Perfect Days earn at the worldwide box office?,$21.5 million,
UGVyZmVjdCBEYXlz,How much did Perfect Days earn at the US box office?,$3.67 million,
UGVyZmVjdCBEYXlz,What is Perfect Days rated?,PG,
UGVyZmVjdCBEYXlz,What genre is Perfect Days?,Drama,
UGVyZmVjdCBEYXlz,How many awards has Perfect Days won?,4 awards,
UGVyZmVjdCBEYXlz,How many awards has Perfect Days been nominated for?,39 nominations,
UGVyZmVjdCBEYXlz,,,
UGVyZmVjdCBEYXlz,,,
S2lsbGVycyBvZiB0aGUgRmxvd2VyIE1vb24=,How long is Killers of the Flower Moon?,3 hours and 26 minutes,
S2lsbGVycyBvZiB0aGUgRmxvd2VyIE1vb24=,When was Killers of the Flower Moon released?,"October 20, 2023",
S2lsbGVycyBvZiB0aGUgRmxvd2VyIE1vb24=,What is the IMDb rating of Killers of the Flower Moon?,7.6 out of 10,
S2lsbGVycyBvZiB0aGUgRmxvd2VyIE1vb24=,Who stars in Killers of the Flower Moon?,"Leonardo DiCaprio, Robert De Niro, and Lily Gladstone",/name/nm0000138/?ref_=ttfaq
S2lsbGVycyBvZiB0aGUgRmxvd2VyIE1vb24=,Who wrote Killers of the Flower Moon?,"Martin Scorsese, Eric Roth, and David Grann",/name/nm0000217/?ref_=ttfaq
S2lsbGVycyBvZiB0aGUgRmxvd2VyIE1vb24=,Who directed Killers of the Flower Moon?,Martin Scorsese,/name/nm0000217/?ref_=ttfaq
S2lsbGVycyBvZiB0aGUgRmxvd2VyIE1vb24=,Who was the composer for Killers of the Flower Moon?,Robbie Robertson,/name/nm0005371/?ref_=ttfaq
S2lsbGVycyBvZiB0aGUgRmxvd2VyIE1vb24=,Who was the producer of Killers of the Flower Moon?,"Martin Scorsese, Dan Friedkin, Bradley Thomas, and Daniel Lupi",/name/nm0000217/?ref_=ttfaq
S2lsbGVycyBvZiB0aGUgRmxvd2VyIE1vb24=,Who was the executive producer of Killers of the Flower Moon?,"Leonardo DiCaprio, Adam Somner, Lisa Frechette, Marianne Bower, Niels Juul, Rick Yorn, and Shea Kammer",/name/nm0000138/?ref_=ttfaq
S2lsbGVycyBvZiB0aGUgRmxvd2VyIE1vb24=,Who was the cinematographer for Killers of the Flower Moon?,Rodrigo Prieto,/name/nm0006509/?ref_=ttfaq
S2lsbGVycyBvZiB0aGUgRmxvd2VyIE1vb24=,Who was the editor of Killers of the Flower Moon?,Thelma Schoonmaker,/name/nm0774817/?ref_=ttfaq
S2lsbGVycyBvZiB0aGUgRmxvd2VyIE1vb24=,What is the plot of Killers of the Flower Moon?,"When oil is discovered in 1920s Oklahoma under Osage Nation land, the Osage people are murdered one by one - until the FBI steps in to unravel the mystery.",
S2lsbGVycyBvZiB0aGUgRmxvd2VyIE1vb24=,What was the budget for Killers of the Flower Moon?,$200 million,
S2lsbGVycyBvZiB0aGUgRmxvd2VyIE1vb24=,How much did Killers of the Flower Moon earn at the worldwide box office?,$157 million,
S2lsbGVycyBvZiB0aGUgRmxvd2VyIE1vb24=,How much did Killers of the Flower Moon earn at the US box office?,$68 million,
S2lsbGVycyBvZiB0aGUgRmxvd2VyIE1vb24=,What is Killers of the Flower Moon rated?,R,
S2lsbGVycyBvZiB0aGUgRmxvd2VyIE1vb24=,What genre is Killers of the Flower Moon?,"Crime Drama, Crime, Drama, Historical Drama, Historical, Mystery, Romance, and Western",
S2lsbGVycyBvZiB0aGUgRmxvd2VyIE1vb24=,How many awards has Killers of the Flower Moon won?,122 awards,
S2lsbGVycyBvZiB0aGUgRmxvd2VyIE1vb24=,How many awards has Killers of the Flower Moon been nominated for?,517 nominations,
S2lsbGVycyBvZiB0aGUgRmxvd2VyIE1vb24=,,,
S2lsbGVycyBvZiB0aGUgRmxvd2VyIE1vb24=,,,
Qm9iIE1hcmxleTogT25lIExvdmU=,How long is Bob Marley: One Love?,1 hour and 47 minutes,
Qm9iIE1hcmxleTogT25lIExvdmU=,When was Bob Marley: One Love released?,"February 14, 2024",
Qm9iIE1hcmxleTogT25lIExvdmU=,What is the IMDb rating of Bob Marley: One Love?,6.5 out of 10,
Qm9iIE1hcmxleTogT25lIExvdmU=,Who stars in Bob Marley: One Love?,"Kingsley Ben-Adir, Lashana Lynch, and James Norton",/name/nm4667984/?ref_=ttfaq
Qm9iIE1hcmxleTogT25lIExvdmU=,Who wrote Bob Marley: One Love?,"Terence Winter, Reinaldo Marcus Green, Zach Baylin, and Frank E. Flowers",/name/nm1010540/?ref_=ttfaq
Qm9iIE1hcmxleTogT25lIExvdmU=,Who directed Bob Marley: One Love?,Reinaldo Marcus Green,/name/nm3232264/?ref_=ttfaq
Qm9iIE1hcmxleTogT25lIExvdmU=,Who was the composer for Bob Marley: One Love?,Kris Bowers,/name/nm3929283/?ref_=ttfaq
Qm9iIE1hcmxleTogT25lIExvdmU=,Who was the producer of Bob Marley: One Love?,"Rita Marley, Ziggy Marley, Cedella Marley, Dede Gardner, Jeremy Kleiner, and Robert Teitel",/name/nm0549138/?ref_=ttfaq
Qm9iIE1hcmxleTogT25lIExvdmU=,Who was the executive producer of Bob Marley: One Love?,"Brad Pitt, Orly Marley, and Richard Hewitt",/name/nm0000093/?ref_=ttfaq
Qm9iIE1hcmxleTogT25lIExvdmU=,Who was the cinematographer for Bob Marley: One Love?,Robert Elswit,/name/nm0005696/?ref_=ttfaq
Qm9iIE1hcmxleTogT25lIExvdmU=,Who was the editor of Bob Marley: One Love?,Pamela Martin and Nick Houy,/name/nm0552862/?ref_=ttfaq
Qm9iIE1hcmxleTogT25lIExvdmU=,What is the plot of Bob Marley: One Love?,"The story of how reggae icon Bob Marley overcame adversity, and the journey behind his revolutionary music.",
Qm9iIE1hcmxleTogT25lIExvdmU=,What was the budget for Bob Marley: One Love?,70 million,
Qm9iIE1hcmxleTogT25lIExvdmU=,How much did Bob Marley: One Love earn at the worldwide box office?,$162 million,
Qm9iIE1hcmxleTogT25lIExvdmU=,How much did Bob Marley: One Love earn at the US box office?,$96.9 million,
Qm9iIE1hcmxleTogT25lIExvdmU=,What is Bob Marley: One Love rated?,PG-13,
Qm9iIE1hcmxleTogT25lIExvdmU=,What genre is Bob Marley: One Love?,"Biographical, Drama, and Music",
Qm9iIE1hcmxleTogT25lIExvdmU=,,,
Qm9iIE1hcmxleTogT25lIExvdmU=,,,
VGhlIElyb24gQ2xhdw==,How long is The Iron Claw?,2 hours and 12 minutes,
VGhlIElyb24gQ2xhdw==,When was The Iron Claw released?,"December 22, 2023",
VGhlIElyb24gQ2xhdw==,What is the IMDb rating of The Iron Claw?,7.7 out of 10,
VGhlIElyb24gQ2xhdw==,Who stars in The Iron Claw?,"Zac Efron, Jeremy Allen White, and Harris Dickinson",/name/nm1374980/?ref_=ttfaq
VGhlIElyb24gQ2xhdw==,Who wrote The Iron Claw?,Sean Durkin,/name/nm1699934/?ref_=ttfaq
VGhlIElyb24gQ2xhdw==,Who directed The Iron Claw?,Sean Durkin,/name/nm1699934/?ref_=ttfaq
VGhlIElyb24gQ2xhdw==,Who was the composer for The Iron Claw?,Richard Reed Parry,/name/nm2563945/?ref_=ttfaq
VGhlIElyb24gQ2xhdw==,Who was the producer of The Iron Claw?,"Sean Durkin, Tessa Ross, Derrin Schlesinger, Angus Lamont, and Juliette Howell",/name/nm1699934/?ref_=ttfaq
VGhlIElyb24gQ2xhdw==,Who was the executive producer of The Iron Claw?,"Maxwell Friedman, Len Blavatnik, Danny Cohen, Eva Yates, and Harrison Huffman",/name/nm9638347/?ref_=ttfaq
VGhlIElyb24gQ2xhdw==,Who was the cinematographer for The Iron Claw?,Mátyás Erdély,/name/nm0258799/?ref_=ttfaq
VGhlIElyb24gQ2xhdw==,Who was the editor of The Iron Claw?,Matthew Hannam,/name/nm1755315/?ref_=ttfaq
VGhlIElyb24gQ2xhdw==,What is the plot of The Iron Claw?,"The true story of the inseparable Von Erich brothers, who made history in the intensely competitive world of professional wrestling in the early 1980s.",
VGhlIElyb24gQ2xhdw==,What was the budget for The Iron Claw?,$15 million,
VGhlIElyb24gQ2xhdw==,How much did The Iron Claw earn at the worldwide box office?,$42.7 million,
VGhlIElyb24gQ2xhdw==,How much did The Iron Claw earn at the US box office?,$35.1 million,
VGhlIElyb24gQ2xhdw==,What is The Iron Claw rated?,R,
VGhlIElyb24gQ2xhdw==,What genre is The Iron Claw?,"Biographical, Drama, and Sports",
VGhlIElyb24gQ2xhdw==,How many awards has The Iron Claw won?,3 awards,
VGhlIElyb24gQ2xhdw==,How many awards has The Iron Claw been nominated for?,40 nominations,
VGhlIElyb24gQ2xhdw==,,,
VGhlIElyb24gQ2xhdw==,,,
QXBvY2FseXBzZSBOb3c=,,,
QXBvY2FseXBzZSBOb3c=,,,
UHVscCBGaWN0aW9u,How long is Pulp Fiction?,2 hours and 34 minutes,
UHVscCBGaWN0aW9u,When was Pulp Fiction released?,"October 14, 1994",
UHVscCBGaWN0aW9u,What is the IMDb rating of Pulp Fiction?,8.9 out of 10,
UHVscCBGaWN0aW9u,Who stars in Pulp Fiction?,"John Travolta, Uma Thurman, and Samuel L. Jackson",/name/nm0000237/?ref_=ttfaq
UHVscCBGaWN0aW9u,Who wrote Pulp Fiction?,Quentin Tarantino and Roger Avary,/name/nm0000233/?ref_=ttfaq
UHVscCBGaWN0aW9u,Who directed Pulp Fiction?,Quentin Tarantino,/name/nm0000233/?ref_=ttfaq
UHVscCBGaWN0aW9u,Who was the composer for Pulp Fiction?,Quentin Tarantino,
UHVscCBGaWN0aW9u,Who was the producer of Pulp Fiction?,Lawrence Bender,/name/nm0004744/?ref_=ttfaq
UHVscCBGaWN0aW9u,Who was the executive producer of Pulp Fiction?,"Danny DeVito, Stacey Sher, and Michael Shamberg",/name/nm0000362/?ref_=ttfaq
UHVscCBGaWN0aW9u,Who was the cinematographer for Pulp Fiction?,Andrzej Sekula,/name/nm0782900/?ref_=ttfaq
UHVscCBGaWN0aW9u,Who was the editor of Pulp Fiction?,Sally Menke,/name/nm0579673/?ref_=ttfaq
UHVscCBGaWN0aW9u,Who are the characters in Pulp Fiction?,"Pumpkin, Honey Bunny, Waitress, Vincent Vega, Jules Winnfield, Marvin, Brett, Roger, Butch Coolidge, Marsellus Wallace, and others",
UHVscCBGaWN0aW9u,What is the plot of Pulp Fiction?,"The lives of two mob hitmen, a boxer, a gangster and his wife, and a pair of diner bandits intertwine in four tales of violence and redemption.",
UHVscCBGaWN0aW9u,What was the budget for Pulp Fiction?,$8 million,
UHVscCBGaWN0aW9u,How much did Pulp Fiction earn at the worldwide box office?,$214 million,
UHVscCBGaWN0aW9u,How much did Pulp Fiction earn at the US box office?,$108 million,
UHVscCBGaWN0aW9u,What is Pulp Fiction rated?,R,
UHVscCBGaWN0aW9u,What genre is Pulp Fiction?,"Crime Drama, Crime, and Drama",
UHVscCBGaWN0aW9u,How many awards has Pulp Fiction won?,69 awards,
UHVscCBGaWN0aW9u,How many awards has Pulp Fiction been nominated for?,141 nominations,
UHVscCBGaWN0aW9u,,,
UHVscCBGaWN0aW9u,,,
VGhlIElkZWEgb2YgWW91,How long will The Idea of You be?,1 hour and 55 minutes,
VGhlIElkZWEgb2YgWW91,When will The Idea of You be released?,"May 2, 2024",
VGhlIElkZWEgb2YgWW91,What is the IMDb rating of The Idea of You?,6.5 out of 10,
VGhlIElkZWEgb2YgWW91,Who will star in The Idea of You?,"Anne Hathaway, Nicholas Galitzine, and Ella Rubin",/name/nm0004266/?ref_=ttfaq
VGhlIElkZWEgb2YgWW91,Who is the writer for The Idea of You?,"Jennifer Westfeldt, Robinne Lee, and Michael Showalter",/name/nm0922724/?ref_=ttfaq
